Provincia,Partido,Localidad,Link Indec,Otros,"0,256 Mbps","0,375 Mbps","0,5 Mbps","0,512 Mbps","0,625 Mbps","0,75 Mbps",1 Mbps,"1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,11 Mbps,12 Mbps,13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,49 Mbps,50 Mbps,55 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,64 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,78 Mbps,80 Mbps,82 Mbps,83 Mbps,85 Mbps,90 Mbps,92 Mbps,95 Mbps,100 Mbps 
CHACO,Mayor Luis J. Fontana,Enrique Urién,22098020,1,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,66,,,,,,,162,,,218,,,569,,,89,,34,843,,,,,,1843,,,,,90,,,,,103,,,,,21,,,,,29,,,,,,,,4,,,,,3,,,,,,,,,,,,,,,,,,,,
CHACO,O Higgins,La Clotilde,22112010,116,,,33,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,O Higgins,La Tigra,22112020,252,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,O Higgins,San Bernardo,22112030,38,,,3,,,,,,,,,,,,,,,12,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,OTROS,Otros,Sin Datos,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,3,,,,,,,1,,,,,,6,,,,,23,353,,,,,,158,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Quitilipi,Quitilipi,22133010,,,,,,,,4,,,,,,133,,,,,27,172,,,,,,698,,,,,47,,,,,22,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Quitilipi,Villa El Palmar,22133020,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,San Fernando,Barranqueras,22140010,,,,,,,,,,,,,,,,130,,,144,,,,,,,2,,15,,,,,,12,,1,,,,,106,,,,,1,,,,,,,,,,,,,1878,,,,,,,,,,,,,,,,,,,,1558
CHACO,San Fernando,Basail,22140020,1,,,1,,,,,,,,,,5,,,,,,82,,,,,1,114,,,,,5,,,,,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,San Fernando,Fontana,22140040,,,,,,,,,,,,,,,,,,,65,,,,,,,13,,70,,,,,,,,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,San Fernando,Otros,Sin Datos,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,San Fernando,Puerto Vilelas,22140050,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,San Fernando,Resistencia,22140060,10,,,5,1,,,548,,,46,,,1034,,2,,,697,2527,,10,,2,,5531,,279,,,549,,,209,,2401,,,,,658,,,,,9959,,,,,,,,,,,,,41109,,,,,,,,,,,,,,,,,,,,21281
CHACO,San Lorenzo,Samuhú,22147010,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,San Lorenzo,Villa Berthet,22147020,,,,1,,,,,,,,,,,,,,,32,352,,,,,,372,,,,,26,,,,,3,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
CHACO,Sargento Cabral,Capitán Solari,22154010,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Sargento Cabral,Colonia Elisa,22154020,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Sargento Cabral,Colonias Unidas,22154030,,,,,,,,,,,,,,,,,,,,,,15,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Sargento Cabral,Las Garcitas,22154050,,,,1,,,,,,,,,,,,,,,,,,49,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHACO,Tapenagá,Charadai,22161010,,,,1,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Biedma,Arroyo Verde,26007010,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Biedma,Puerto Madryn,26007020,10074,,,1,,,136,25,,,2,,,2135,,1433,1,,5,587,,36,,1270,,5383,,1567,,,3306,,,,,48,,,,1620,2993,,,,,2488,,,,,,,,,,,,,5976,,,,,,,,,,,,,,,,,,,,237
CHUBUT,Biedma,Puerto Pirámide,26007030,,,,1,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Biedma,Quinta El Mirador,26007040,,,,,,,,,,,,,,14,,,,,,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Biedma,Reserva Area Protegida El Doradillo,26007050,,,,,,,,,,,,,,115,,,,,,11,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Cushamen,Cholila,26014020,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Cushamen,El Hoyo,26014040,,,,,,,,184,,,231,,,466,,,16,,,297,,,,,,,,30,,,,,,,,14,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Cushamen,El Maitén,26014050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Cushamen,Epuyén,26014060,,,,,,,,,,,,,,,,,,,,,,,,,,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Cushamen,Gualjaina,26014070,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Cushamen,Lago Puelo,26014090,95,,,,,,4,120,,,96,,,369,,137,12,,,68,,,,38,,,,8,,,147,,,,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Cushamen,Leleque,26014100,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Escalante,Acceso Norte,26021020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Escalante,Barrio Caleta Cordova,26021020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Escalante,Comodoro Rivadavia,26021030,688,,,10,30,,468,83,,,914,,,1026,,4893,3005,,31,11931,,120,,5601,424,462,,9976,,,6373,,,,,129,,,,,930,,,,,2370,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Escalante,Diadema Argentina,26021040,,,,,,,,,,,37,,,11,,,,,,128,,,,,,,,,,,7,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Escalante,Rada Tilly,26021050,1,,,,,,18,13,,,9,,,44,,198,,,,189,,,,459,,1095,,,,,545,,,,,,,,,,121,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Florentino Ameghino,Camarones,26028010,,,,1,,,,11,,,,,,192,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Florentino Ameghino,Garayalde,26028020,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Futaleufú,Aldea Escolar,26035010,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Futaleufú,Corcovado,26035020,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Futaleufú,Esquel,26035030,,4,,2,,,42,,,,1899,,,28,,1186,1780,,,1491,,,,1756,,278,,,,,1162,,,,,,,,,,30,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Futaleufú,Lago Rosario,26035040,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Futaleufú,Los Cipreses,26035050,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Futaleufú,Trevelín,26035060,,1,,1,,,12,,,,,,,51,,103,183,,,182,,,,182,,58,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Futaleufú,Villa Futalaufquen,26035070,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Gaiman,28 de Julio,26042040,,,,1,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Gaiman,Dolavon,26042020,50,,,1,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Gaiman,Gaiman,26042030,100,,,2,,,9,,,,,,,,,51,,,,,,,,74,,90,,,,,403,,,,,1,,,,,,,,,,143,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,3
CHUBUT,Gaiman,Otros,Sin Datos,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Gastre,Blancuntre,26049010,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Gastre,El Escorial,26049020,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Gastre,Gastre,26049030,1,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Gastre,Lagunita Salada,26049040,,,,1,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Gastre,Yala Laubat,26049050,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Languiñeo,Aldea Epulef,26056010,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Languiñeo,Carrenleufú,26056020,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Languiñeo,Colan Conhue,26056030,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Languiñeo,Paso del Sapo,26056040,1,,,1,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Languiñeo,Tecka,26056050,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Mártires,El Mirasol,26063010,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Mártires,Las Plumas,26063020,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,OTROS,Otros,Sin Datos,4970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Paso de Indios,Cerro Cóndor,26070010,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Paso de Indios,Los Altares,26070020,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Paso de Indios,Paso de Indios,26070030,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Rawson,Playa Magagna,26077010,,,,,,,,,,,,,,3,,,,,1700,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Rawson,Playa Unión,26077020,30,,,,,,2,7,,,5,,,88,,107,27,,,258,,,,202,,107,,1,,,417,,,,,,,,,,1,,,,,70,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,
CHUBUT,Rawson,Rawson,26077030,3540,,,1,,,25,2,,,47,,,377,,566,57,,,100,,,,682,,1181,1,13,,,1730,,,,,91,,,,,28,,,,,1817,,,,,,,,,,,,,1987,,,,,,,,,,,,,,,,,,,,
CHUBUT,Rawson,Trelew,26077040,442,3,,1,1,,120,22,,,520,,,104,,2767,129,,1,223,,10,,2311,,7767,,3633,,,4391,,,,,30,,,,171,30,,,,,2515,,,,,,,,1,,,,,5884,,,,,,,,,,,,,,,,,,,,83
CHUBUT,Río Senguer,Aldea Apeleg,26084010,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Río Senguer,Aldea Beleiro,26084020,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Río Senguer,Alto Río Senguer,26084030,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Río Senguer,Doctor Ricardo Rojas,26084040,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Río Senguer,Facundo,26084050,1,,,1,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Río Senguer,Lago Blanco,26084060,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Río Senguer,Río Mayo,26084070,5,,,1,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Sarmiento,Buen Pasto,26091010,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Sarmiento,Sarmiento,26091020,4,,,,,,,139,,,1524,,,160,,,319,,632,240,,,,27,,68,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
CHUBUT,Tehuelches,José de San Martín,26098030,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Tehuelches,Río Pico,26098040,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Telsen,Gan Gan,26105010,,,,1,,,,,,,11,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHUBUT,Telsen,Telsen,26105020,1,,,1,,,,,,,42,,,,,,,,,,,,,,,2,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Amboy,14007010,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Cañada del Sauce,14007030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Capilla Vieja,14007040,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,El Corcovado - El Torreón,14007050,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Embalse,14007060,253,,,1,,,,,,,,,,953,,,,,,467,,,,,,727,,,,,,,,,,729,,,,,,,,,,139,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,La Cruz,14007070,,,,,,,,2,,,,,,7,,,,,,114,,,,,,230,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,La Cumbrecita,14007080,,,,,,,,55,,,95,,,,,,50,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Las Bajadas,14007090,,,,,,,,1,,,3,,,1,,,16,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Las Caleras,14007100,,,,,,,,,,,3,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Los Cóndores,14007110,,,,1,,,,,,,,,,214,,,257,,,317,,,,31,,108,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Los Molinos,14007120,,,,,,,,11,,,3,,,1,,,10,,1,6,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Los Reartes,14007130,,,,1,,,,1,,,,,,7,,,21,,,155,,,,,,229,,,,,,,,,,254,,,,,,,,,,35,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Parque Calmayo,14007160,,,,,,,,28,,,5,,,1,,,6,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Río de los Sauces,14007170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,San Agustín,14007180,,,,,,,,111,,,1,,,1,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,San Ignacio (Loteo San Javier),14007190,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Santa Rosa de Calamuchita,14007210,33,,,,,,,36,,,,,,1401,,,15,,,1227,,,,,,2496,,,,,57,,,,,114,,,,,,,,,,2,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1
CORDOBA,Calamuchita,Segunda Usina,14007220,,,,,,,,,,,,,,33,,,,,,9,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Villa Alpina,14007240,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Villa Amancay,14007250,,,,,,,,,,,,,,,,,15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Villa Berna,14007260,,,,,,,,,,,,,,,,,6,,,9,,,,,,22,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes,14007170,5,,,,,,,,,,,,,,,,198,,,92,,,,,,86,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (1a. Sección),14007270,,,,,,,,,,,,,,,,,8,,,61,,,,,,139,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (3a. Sección),14007170,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Villa del Dique,14007290,,,,,,,,272,,,235,,,408,,,82,,80,227,,,,,,464,,,,,2,,,,,33,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Villa General Belgrano,14007310,1,,,1,,,,,,,,,,1,,,12,,2,478,,,,,,628,,,,,,,,,,37,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Villa Quillinzo,14007330,,,,,,,,,,,,,,,,,,,,9,,,,,,71,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Villa Rumipal,14007340,,,,,,,,,,,,,,806,,,4,,44,179,,,,,,339,,,,,,,,,,39,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Villa San Miguel,14007170,,,,,,,,3,,,1,,,1,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Calamuchita,Villa Yacanto,14007360,,,,,,,,,,,,,,2,,,2,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Capital,Córdoba,14014010,57,2,,10,8,,33,3411,,,1548,,,7674,,36,265,,219,19380,,1,,267,,28165,1,1546,,1,5502,1,,2448,,16121,,,,,7158,,,,,1857,,,,2,,,,1,,,,,234145,,,,2,,,,,,2,,,,,,,,,,135847
CORDOBA,Colón,Agua de Oro,14021010,,,,,,,,115,,,55,,,204,,,7,,21,7,,,,,,36,,,,,40,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Colón,Ascochinga,14021020,,,,,,,,,,,,,,2,,,,,,47,,,,,,64,,,,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Colón,Colonia Caroya,14021050,18,,,,,,,172,,,405,,,549,,,,,250,,,,,24,,27,,3,,,,,,1,,5,,,,,9,,,,,6,,,,,,,,,,,,,5043,,,,6,,,,,,,,,,,,,,,,972
CORDOBA,Colón,Dumesnil,14021270,,,,,,,,,,,,,,,,,,,,10,,,,,,11,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,Colón,El Manzano,14021110,,,,,,,,,,,60,,,50,,,15,,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
